,Mobility Profile
2016-01-01 09:20:00+00:00,820854.3923441506
2016-01-01 09:21:00+00:00,810365.4495345926
2016-01-01 09:22:00+00:00,782044.2585386311
2016-01-01 09:23:00+00:00,775076.7091203211
2016-01-01 09:24:00+00:00,792732.0146194941
2016-01-01 09:25:00+00:00,813359.1844327047
2016-01-01 09:26:00+00:00,797694.300229637
2016-01-01 09:27:00+00:00,764635.69096919
2016-01-01 09:28:00+00:00,804485.9278854087
2016-01-01 09:29:00+00:00,787751.9395381337
2016-01-01 09:30:00+00:00,809240.4158889307
2016-01-01 09:31:00+00:00,831981.8795561284
2016-01-01 09:32:00+00:00,798579.1825142899
2016-01-01 09:33:00+00:00,773033.1018035236
2016-01-01 09:34:00+00:00,782980.7468514894
2016-01-01 09:35:00+00:00,829395.8350365041
2016-01-01 09:36:00+00:00,823569.5062065881
2016-01-01 09:37:00+00:00,856524.6017641121
2016-01-01 09:38:00+00:00,849793.391511196
2016-01-01 09:39:00+00:00,839530.2381688074
2016-01-01 09:40:00+00:00,875944.8828647102
2016-01-01 09:41:00+00:00,869796.6684488102
2016-01-01 09:42:00+00:00,882760.5251793931
2016-01-01 09:43:00+00:00,878913.4030273348
2016-01-01 09:44:00+00:00,860813.9617447226
2016-01-01 09:45:00+00:00,821265.4442842827
2016-01-01 09:46:00+00:00,827829.5750951663
2016-01-01 09:47:00+00:00,831272.9655593638
2016-01-01 09:48:00+00:00,865327.9692208411
2016-01-01 09:49:00+00:00,837011.0073586142
2016-01-01 09:50:00+00:00,807613.7300057895
2016-01-01 09:51:00+00:00,891007.748125916
2016-01-01 09:52:00+00:00,884544.064628945
2016-01-01 09:53:00+00:00,881042.0291147879
2016-01-01 09:54:00+00:00,868584.5766615202
2016-01-01 09:55:00+00:00,887711.7835778216
2016-01-01 09:56:00+00:00,883959.4107502587
2016-01-01 09:57:00+00:00,865298.980669992
2016-01-01 09:58:00+00:00,883146.2599507308
2016-01-01 09:59:00+00:00,895321.6398823858
2016-01-01 10:00:00+00:00,931118.6227422408
2016-01-01 10:01:00+00:00,918710.0805731412
2016-01-01 10:02:00+00:00,918710.2736777262
2016-01-01 10:03:00+00:00,909948.188611654
2016-01-01 10:04:00+00:00,918874.5489150233
2016-01-01 10:05:00+00:00,920380.675032946
2016-01-01 10:06:00+00:00,935536.3459060843
2016-01-01 10:07:00+00:00,972704.2431357689
2016-01-01 10:08:00+00:00,946875.2303301886
2016-01-01 10:09:00+00:00,927249.8907286776
2016-01-01 10:10:00+00:00,941420.489104981
2016-01-01 10:11:00+00:00,909819.5185044372
2016-01-01 10:12:00+00:00,904861.6083101898
2016-01-01 10:13:00+00:00,857100.0275373034
2016-01-01 10:14:00+00:00,852446.1395674753
2016-01-01 10:15:00+00:00,814931.9244953252
2016-01-01 10:16:00+00:00,790614.2168744142
2016-01-01 10:17:00+00:00,849051.4123148049
2016-01-01 10:18:00+00:00,875934.6328112693
2016-01-01 10:19:00+00:00,846968.6204623573
2016-01-01 10:20:00+00:00,838234.7655421149
2016-01-01 10:21:00+00:00,849475.2111650646
2016-01-01 10:22:00+00:00,842628.8909854451
2016-01-01 10:23:00+00:00,853917.836542342
2016-01-01 10:24:00+00:00,861340.0447379184
2016-01-01 10:25:00+00:00,884767.5865629361
2016-01-01 10:26:00+00:00,832706.6918199182
2016-01-01 10:27:00+00:00,863592.8477188622
2016-01-01 10:28:00+00:00,894749.231836554
2016-01-01 10:29:00+00:00,862531.9054132506
2016-01-01 10:30:00+00:00,806580.395775667
2016-01-01 10:31:00+00:00,801212.267375917
2016-01-01 10:32:00+00:00,808989.5683142416
2016-01-01 10:33:00+00:00,780219.7358096581
2016-01-01 10:34:00+00:00,778975.5577104082
2016-01-01 10:35:00+00:00,796195.7046834159
2016-01-01 10:36:00+00:00,789334.8261548517
2016-01-01 10:37:00+00:00,769994.6757461093
2016-01-01 10:38:00+00:00,812224.1719546936
2016-01-01 10:39:00+00:00,762912.2996695286
2016-01-01 10:40:00+00:00,761803.0182237858
2016-01-01 10:41:00+00:00,796438.7907055467
2016-01-01 10:42:00+00:00,777419.930099864
2016-01-01 10:43:00+00:00,740245.3303388519
2016-01-01 10:44:00+00:00,745958.039521223
2016-01-01 10:45:00+00:00,758400.4213904662
2016-01-01 10:46:00+00:00,756788.6474160602
2016-01-01 10:47:00+00:00,731424.8412861193
2016-01-01 10:48:00+00:00,759771.3010328879
2016-01-01 10:49:00+00:00,749325.3376885614
2016-01-01 10:50:00+00:00,719858.4286122955
2016-01-01 10:51:00+00:00,685200.0976610498
2016-01-01 10:52:00+00:00,749810.8505016379
2016-01-01 10:53:00+00:00,723780.0764173343
2016-01-01 10:54:00+00:00,725127.3905694572
2016-01-01 10:55:00+00:00,714528.4323381095
2016-01-01 10:56:00+00:00,720460.4150043417
2016-01-01 10:57:00+00:00,766350.2384671684
2016-01-01 10:58:00+00:00,727169.686918343
2016-01-01 10:59:00+00:00,720651.5819500313
2016-01-01 11:00:00+00:00,718539.5303411788
2016-01-01 11:01:00+00:00,735681.5125991767
2016-01-01 11:02:00+00:00,762942.6027953229
2016-01-01 11:03:00+00:00,800711.1101836143
2016-01-01 11:04:00+00:00,809601.2432780281
2016-01-01 11:05:00+00:00,824043.1451476845
2016-01-01 11:06:00+00:00,778240.9637800227
2016-01-01 11:07:00+00:00,736905.8325150391
2016-01-01 11:08:00+00:00,754085.9183810713
2016-01-01 11:09:00+00:00,762704.1929936953
2016-01-01 11:10:00+00:00,754167.209415365
2016-01-01 11:11:00+00:00,772238.1427264783
2016-01-01 11:12:00+00:00,748510.9365577463
2016-01-01 11:13:00+00:00,750626.4051601
2016-01-01 11:14:00+00:00,752851.117781265
2016-01-01 11:15:00+00:00,776203.7869006958
2016-01-01 11:16:00+00:00,796370.6603022743
2016-01-01 11:17:00+00:00,811662.9408916987
2016-01-01 11:18:00+00:00,817561.2588936948
2016-01-01 11:19:00+00:00,871310.7861689234
2016-01-01 11:20:00+00:00,876786.1328447117
2016-01-01 11:21:00+00:00,868523.9465525845
2016-01-01 11:22:00+00:00,869449.9427595169
2016-01-01 11:23:00+00:00,836768.1171355429
2016-01-01 11:24:00+00:00,803812.7437152559
2016-01-01 11:25:00+00:00,811559.9122413959
2016-01-01 11:26:00+00:00,838739.1636658052
2016-01-01 11:27:00+00:00,801155.8180342191
2016-01-01 11:28:00+00:00,826381.5687876563
2016-01-01 11:29:00+00:00,811128.2409038689
2016-01-01 11:30:00+00:00,792030.3252789221
2016-01-01 11:31:00+00:00,763500.8469675634
2016-01-01 11:32:00+00:00,785200.5207043905
2016-01-01 11:33:00+00:00,807818.9058819549
2016-01-01 11:34:00+00:00,797539.9507695251
2016-01-01 11:35:00+00:00,810682.0660775757
2016-01-01 11:36:00+00:00,814030.742457144
2016-01-01 11:37:00+00:00,809174.2012163675
2016-01-01 11:38:00+00:00,872623.9592418891
2016-01-01 11:39:00+00:00,848293.1688676781
2016-01-01 11:40:00+00:00,808352.0267511702
2016-01-01 11:41:00+00:00,784129.4553534626
2016-01-01 11:42:00+00:00,836679.0253979808
2016-01-01 11:43:00+00:00,792579.5454378582
2016-01-01 11:44:00+00:00,788432.3947040807
2016-01-01 11:45:00+00:00,831645.4686875126
2016-01-01 11:46:00+00:00,846032.1768491028
2016-01-01 11:47:00+00:00,847338.5301865004
2016-01-01 11:48:00+00:00,837269.8144196497
2016-01-01 11:49:00+00:00,817459.183707925
2016-01-01 11:50:00+00:00,827631.5920637295
2016-01-01 11:51:00+00:00,836375.8991797499
2016-01-01 11:52:00+00:00,854860.6008324908
2016-01-01 11:53:00+00:00,852621.7818468342
2016-01-01 11:54:00+00:00,865094.0063098742
2016-01-01 11:55:00+00:00,891179.1561210098
2016-01-01 11:56:00+00:00,882661.3713787402
2016-01-01 11:57:00+00:00,861200.8024461598
2016-01-01 11:58:00+00:00,889052.9719647871
2016-01-01 11:59:00+00:00,877535.6771410232
2016-01-01 12:00:00+00:00,871735.7643376474
2016-01-01 12:01:00+00:00,836424.7871457476
2016-01-01 12:02:00+00:00,831044.2309791275
2016-01-01 12:03:00+00:00,845183.9051876935
2016-01-01 12:04:00+00:00,815008.4068746412
2016-01-01 12:05:00+00:00,832535.9359070007
2016-01-01 12:06:00+00:00,845707.0278191308
2016-01-01 12:07:00+00:00,866341.5530332484
2016-01-01 12:08:00+00:00,846022.1640219935
2016-01-01 12:09:00+00:00,851212.6113482562
2016-01-01 12:10:00+00:00,854638.9137046526
2016-01-01 12:11:00+00:00,856996.895877492
2016-01-01 12:12:00+00:00,860786.9766348421
2016-01-01 12:13:00+00:00,855789.6300097198
2016-01-01 12:14:00+00:00,846670.4862170329
2016-01-01 12:15:00+00:00,886305.7866478199
2016-01-01 12:16:00+00:00,850318.8657261211
2016-01-01 12:17:00+00:00,878973.8299716699
2016-01-01 12:18:00+00:00,968249.3658101609
2016-01-01 12:19:00+00:00,930664.2213256827
2016-01-01 12:20:00+00:00,920520.7939549056
2016-01-01 12:21:00+00:00,921938.4814293431
2016-01-01 12:22:00+00:00,939119.1901950728
2016-01-01 12:23:00+00:00,920772.3271587896
2016-01-01 12:24:00+00:00,915618.9614651315
2016-01-01 12:25:00+00:00,910050.7329814931
2016-01-01 12:26:00+00:00,911586.6073248829
2016-01-01 12:27:00+00:00,923789.1612430512
2016-01-01 12:28:00+00:00,967461.8099306413
2016-01-01 12:29:00+00:00,910249.3838131413
2016-01-01 12:30:00+00:00,945965.9800540898
2016-01-01 12:31:00+00:00,912315.734419814
2016-01-01 12:32:00+00:00,893715.086136844
2016-01-01 12:33:00+00:00,925584.2561838407
2016-01-01 12:34:00+00:00,932531.7040397516
2016-01-01 12:35:00+00:00,891556.0010702997
2016-01-01 12:36:00+00:00,928552.2957129738
2016-01-01 12:37:00+00:00,924582.021429285
2016-01-01 12:38:00+00:00,944843.7198981598
2016-01-01 12:39:00+00:00,951962.9899552793
2016-01-01 12:40:00+00:00,975950.1186024282
2016-01-01 12:41:00+00:00,1000792.7457028365
2016-01-01 12:42:00+00:00,998097.0529568165
2016-01-01 12:43:00+00:00,963904.1499900568
2016-01-01 12:44:00+00:00,903575.6626857704
2016-01-01 12:45:00+00:00,892841.139383818
2016-01-01 12:46:00+00:00,896815.0519778234
2016-01-01 12:47:00+00:00,884723.322592937
2016-01-01 12:48:00+00:00,891619.4098738848
2016-01-01 12:49:00+00:00,901363.4958942061
2016-01-01 12:50:00+00:00,915983.122201556
2016-01-01 12:51:00+00:00,917511.0127565358
2016-01-01 12:52:00+00:00,921151.7656028188
2016-01-01 12:53:00+00:00,930733.2036532778
2016-01-01 12:54:00+00:00,927428.4062279277
2016-01-01 12:55:00+00:00,927184.6097797721
2016-01-01 12:56:00+00:00,946689.6340750402
2016-01-01 12:57:00+00:00,962565.7880613683
2016-01-01 12:58:00+00:00,981074.1078963135
2016-01-01 12:59:00+00:00,960942.8989921126
2016-01-01 13:00:00+00:00,961164.9376237501
2016-01-01 13:01:00+00:00,928713.1356064295
2016-01-01 13:02:00+00:00,877074.6672376115
2016-01-01 13:03:00+00:00,879922.6495957907
2016-01-01 13:04:00+00:00,878397.468647094
2016-01-01 13:05:00+00:00,868803.6931600444
2016-01-01 13:06:00+00:00,863539.3826230443
2016-01-01 13:07:00+00:00,852577.5554307542
2016-01-01 13:08:00+00:00,863276.6895343559
2016-01-01 13:09:00+00:00,890064.8561388117
2016-01-01 13:10:00+00:00,905891.7732824299
2016-01-01 13:11:00+00:00,922555.8560660231
2016-01-01 13:12:00+00:00,933710.4905920011
2016-01-01 13:13:00+00:00,934340.3646159342
2016-01-01 13:14:00+00:00,919334.8980355185
2016-01-01 13:15:00+00:00,933027.5593809298
2016-01-01 13:16:00+00:00,945252.478231461
2016-01-01 13:17:00+00:00,951930.5641072193
2016-01-01 13:18:00+00:00,933647.9758582688
2016-01-01 13:19:00+00:00,903845.3559519128
2016-01-01 13:20:00+00:00,883114.1345675265
2016-01-01 13:21:00+00:00,881924.3887323342
2016-01-01 13:22:00+00:00,912574.1196976504
2016-01-01 13:23:00+00:00,958877.6498523244
2016-01-01 13:24:00+00:00,961288.745239449
2016-01-01 13:25:00+00:00,939479.4443507409
2016-01-01 13:26:00+00:00,984273.1602249622
2016-01-01 13:27:00+00:00,1000289.008114461
2016-01-01 13:28:00+00:00,989752.8615524558
2016-01-01 13:29:00+00:00,1013873.8450403189
2016-01-01 13:30:00+00:00,1022298.8007978608
2016-01-01 13:31:00+00:00,982473.479264419
2016-01-01 13:32:00+00:00,947943.0814384874
2016-01-01 13:33:00+00:00,860673.4995970514
2016-01-01 13:34:00+00:00,809027.2487971999
2016-01-01 13:35:00+00:00,801533.8299777174
2016-01-01 13:36:00+00:00,840319.136938822
2016-01-01 13:37:00+00:00,834643.8860716363
2016-01-01 13:38:00+00:00,809320.7719394162
2016-01-01 13:39:00+00:00,826318.8325824353
2016-01-01 13:40:00+00:00,900085.8278266242
2016-01-01 13:41:00+00:00,883360.9330246989
2016-01-01 13:42:00+00:00,893581.2707388429
2016-01-01 13:43:00+00:00,897020.6010212296
2016-01-01 13:44:00+00:00,923009.2465880702
2016-01-01 13:45:00+00:00,929342.9326292599
2016-01-01 13:46:00+00:00,916799.1684545539
2016-01-01 13:47:00+00:00,905139.2929541144
2016-01-01 13:48:00+00:00,926770.00977021
2016-01-01 13:49:00+00:00,938285.7385004099
2016-01-01 13:50:00+00:00,945590.7478939281
2016-01-01 13:51:00+00:00,906078.3346347898
2016-01-01 13:52:00+00:00,914595.2603333296
2016-01-01 13:53:00+00:00,863559.4082114209
2016-01-01 13:54:00+00:00,828171.8662769889
2016-01-01 13:55:00+00:00,863019.894874226
2016-01-01 13:56:00+00:00,913807.4431225293
2016-01-01 13:57:00+00:00,923630.6818970491
2016-01-01 13:58:00+00:00,949997.5509747016
2016-01-01 13:59:00+00:00,902287.4150102326
2016-01-01 14:00:00+00:00,879283.0059868387
2016-01-01 14:01:00+00:00,904291.0142716096
2016-01-01 14:02:00+00:00,916344.7592497037
2016-01-01 14:03:00+00:00,931513.3709426945
2016-01-01 14:04:00+00:00,915901.1283495601
2016-01-01 14:05:00+00:00,898875.9622944769
2016-01-01 14:06:00+00:00,868205.774036626
2016-01-01 14:07:00+00:00,866240.0583676959
2016-01-01 14:08:00+00:00,820843.1255857219
2016-01-01 14:09:00+00:00,868989.5230704241
2016-01-01 14:10:00+00:00,870744.0172229991
2016-01-01 14:11:00+00:00,848223.3795795303
2016-01-01 14:12:00+00:00,854202.7274538192
2016-01-01 14:13:00+00:00,844407.2733197196
2016-01-01 14:14:00+00:00,867560.739508582
2016-01-01 14:15:00+00:00,834151.1617049164
2016-01-01 14:16:00+00:00,835278.4429455774
2016-01-01 14:17:00+00:00,829173.5460093803
2016-01-01 14:18:00+00:00,841952.0777921457
2016-01-01 14:19:00+00:00,804768.1215314997
2016-01-01 14:20:00+00:00,813063.0724461694
2016-01-01 14:21:00+00:00,813356.9282666094
2016-01-01 14:22:00+00:00,861278.8124316398
2016-01-01 14:23:00+00:00,863074.7588594694
2016-01-01 14:24:00+00:00,808850.2217715807
2016-01-01 14:25:00+00:00,823960.3967115454
2016-01-01 14:26:00+00:00,871208.0421502962
2016-01-01 14:27:00+00:00,853793.2802750929
2016-01-01 14:28:00+00:00,857244.699739576
2016-01-01 14:29:00+00:00,852004.5927457933
2016-01-01 14:30:00+00:00,870904.2941001031
2016-01-01 14:31:00+00:00,824030.3192058908
2016-01-01 14:32:00+00:00,820721.1561650058
2016-01-01 14:33:00+00:00,848124.6457721564
2016-01-01 14:34:00+00:00,861496.2568831877
2016-01-01 14:35:00+00:00,863071.8211039084
2016-01-01 14:36:00+00:00,866852.8384933001
2016-01-01 14:37:00+00:00,870751.0648382973
2016-01-01 14:38:00+00:00,854634.705146903
2016-01-01 14:39:00+00:00,820534.4091466529
2016-01-01 14:40:00+00:00,805287.2180960791
2016-01-01 14:41:00+00:00,825447.4719829055
2016-01-01 14:42:00+00:00,803200.4377217159
2016-01-01 14:43:00+00:00,814469.8777609699
2016-01-01 14:44:00+00:00,828337.5954309296
2016-01-01 14:45:00+00:00,831916.2113606448
2016-01-01 14:46:00+00:00,874064.8303050589
2016-01-01 14:47:00+00:00,881584.0626649847
2016-01-01 14:48:00+00:00,872552.2859185243
2016-01-01 14:49:00+00:00,865449.0203756436
2016-01-01 14:50:00+00:00,906794.8604381145
2016-01-01 14:51:00+00:00,886148.3377835494
2016-01-01 14:52:00+00:00,802316.8970696684
2016-01-01 14:53:00+00:00,797544.6293188301
2016-01-01 14:54:00+00:00,828283.6598169904
2016-01-01 14:55:00+00:00,814452.6380993613
2016-01-01 14:56:00+00:00,776011.8815533849
2016-01-01 14:57:00+00:00,788408.47699692
2016-01-01 14:58:00+00:00,807944.4106669426
2016-01-01 14:59:00+00:00,855414.9983588989
2016-01-01 15:00:00+00:00,846835.3190542528
2016-01-01 15:01:00+00:00,828997.5432192017
2016-01-01 15:02:00+00:00,821684.1740629142
2016-01-01 15:03:00+00:00,766860.6740997747
2016-01-01 15:04:00+00:00,789505.4250166888
2016-01-01 15:05:00+00:00,793625.797356711
2016-01-01 15:06:00+00:00,823934.9080030934
2016-01-01 15:07:00+00:00,816763.7184358885
2016-01-01 15:08:00+00:00,851665.0343736465
2016-01-01 15:09:00+00:00,806903.2616853053
2016-01-01 15:10:00+00:00,836551.2273024443
2016-01-01 15:11:00+00:00,792534.3081786693
2016-01-01 15:12:00+00:00,754121.8668247882
2016-01-01 15:13:00+00:00,791819.0183524817
2016-01-01 15:14:00+00:00,772240.9515588299
2016-01-01 15:15:00+00:00,780903.5418690492
2016-01-01 15:16:00+00:00,777202.4893596448
2016-01-01 15:17:00+00:00,768233.195654581
2016-01-01 15:18:00+00:00,754386.597112324
2016-01-01 15:19:00+00:00,739795.5222216836
2016-01-01 15:20:00+00:00,747604.7436927066
2016-01-01 15:21:00+00:00,736107.9501244193
2016-01-01 15:22:00+00:00,684001.5854071962
2016-01-01 15:23:00+00:00,678734.6737724139
2016-01-01 15:24:00+00:00,669197.66597721
2016-01-01 15:25:00+00:00,670166.2092146681
2016-01-01 15:26:00+00:00,736180.6850020025
2016-01-01 15:27:00+00:00,775269.8657076916
2016-01-01 15:28:00+00:00,750251.866218014
2016-01-01 15:29:00+00:00,711258.2280171104
2016-01-01 15:30:00+00:00,730899.6151685265
2016-01-01 15:31:00+00:00,742137.5505546216
2016-01-01 15:32:00+00:00,752821.0532749667
2016-01-01 15:33:00+00:00,739117.4959797973
2016-01-01 15:34:00+00:00,777097.3957772523
2016-01-01 15:35:00+00:00,738120.0227539751
2016-01-01 15:36:00+00:00,754017.8417294114
2016-01-01 15:37:00+00:00,736555.6247042574
2016-01-01 15:38:00+00:00,739173.1336517376
2016-01-01 15:39:00+00:00,740575.2432113268
2016-01-01 15:40:00+00:00,674685.3444944597
2016-01-01 15:41:00+00:00,650917.2089897499
2016-01-01 15:42:00+00:00,665086.7398730185
2016-01-01 15:43:00+00:00,697952.5006934735
2016-01-01 15:44:00+00:00,734423.8914738246
2016-01-01 15:45:00+00:00,757495.6841941128
2016-01-01 15:46:00+00:00,741627.932115626
2016-01-01 15:47:00+00:00,738305.0016152147
2016-01-01 15:48:00+00:00,762436.5530496675
2016-01-01 15:49:00+00:00,744796.3753376185
2016-01-01 15:50:00+00:00,740965.9131757927
2016-01-01 15:51:00+00:00,740442.0496071649
2016-01-01 15:52:00+00:00,719793.8588996492
2016-01-01 15:53:00+00:00,725313.5244788106
2016-01-01 15:54:00+00:00,725001.9030100646
2016-01-01 15:55:00+00:00,748637.6295383058
2016-01-01 15:56:00+00:00,735966.795572344
2016-01-01 15:57:00+00:00,730395.0595507879
2016-01-01 15:58:00+00:00,749068.546145879
2016-01-01 15:59:00+00:00,747681.5165875703
2016-01-01 16:00:00+00:00,750751.0024179264
2016-01-01 16:01:00+00:00,740620.8086053479
2016-01-01 16:02:00+00:00,707337.0129838262
2016-01-01 16:03:00+00:00,725723.6563664691
2016-01-01 16:04:00+00:00,717416.8415039751
2016-01-01 16:05:00+00:00,673943.2469807228
2016-01-01 16:06:00+00:00,658292.3680998945
2016-01-01 16:07:00+00:00,697533.5583615942
2016-01-01 16:08:00+00:00,724425.2198073363
2016-01-01 16:09:00+00:00,732881.5482006915
2016-01-01 16:10:00+00:00,741214.5235739752
2016-01-01 16:11:00+00:00,782195.7930023235
2016-01-01 16:12:00+00:00,807695.0780450101
2016-01-01 16:13:00+00:00,834002.8606475244
2016-01-01 16:14:00+00:00,802629.1582334113
2016-01-01 16:15:00+00:00,786142.0928837518
2016-01-01 16:16:00+00:00,785751.6574422144
2016-01-01 16:17:00+00:00,839233.0958512437
2016-01-01 16:18:00+00:00,862091.8026978426
2016-01-01 16:19:00+00:00,890231.8587040388
2016-01-01 16:20:00+00:00,902275.3843030516
2016-01-01 16:21:00+00:00,902464.1177891834
2016-01-01 16:22:00+00:00,929868.1709883548
2016-01-01 16:23:00+00:00,939670.9003474085
2016-01-01 16:24:00+00:00,943339.2052805331
2016-01-01 16:25:00+00:00,928447.3049251271
2016-01-01 16:26:00+00:00,938441.3317462665
2016-01-01 16:27:00+00:00,878438.8709067726
2016-01-01 16:28:00+00:00,919283.5536649779
2016-01-01 16:29:00+00:00,918745.778762339
2016-01-01 16:30:00+00:00,939750.7116681449
2016-01-01 16:31:00+00:00,923956.6244980765
2016-01-01 16:32:00+00:00,936013.4832216684
2016-01-01 16:33:00+00:00,935430.9768791543
2016-01-01 16:34:00+00:00,915451.1203122092
2016-01-01 16:35:00+00:00,896768.4233365746
2016-01-01 16:36:00+00:00,910778.3658879967
2016-01-01 16:37:00+00:00,910618.7691391516
2016-01-01 16:38:00+00:00,911609.3615211492
2016-01-01 16:39:00+00:00,910748.753540418
2016-01-01 16:40:00+00:00,873981.0351943142
2016-01-01 16:41:00+00:00,860366.5399259344
2016-01-01 16:42:00+00:00,861687.1682434751
2016-01-01 16:43:00+00:00,860393.0674178429
2016-01-01 16:44:00+00:00,863552.5559262056
2016-01-01 16:45:00+00:00,844262.8857138716
2016-01-01 16:46:00+00:00,920341.6190537275
2016-01-01 16:47:00+00:00,922349.2014646023
2016-01-01 16:48:00+00:00,861082.5935071073
2016-01-01 16:49:00+00:00,926281.9769151988
2016-01-01 16:50:00+00:00,966741.4380468604
2016-01-01 16:51:00+00:00,971166.9975939634
2016-01-01 16:52:00+00:00,971710.1873840027
2016-01-01 16:53:00+00:00,974786.1757010994
2016-01-01 16:54:00+00:00,1019282.8540736932
2016-01-01 16:55:00+00:00,1011044.704786257
2016-01-01 16:56:00+00:00,1027383.573425709
2016-01-01 16:57:00+00:00,1085316.1221479424
2016-01-01 16:58:00+00:00,1075222.8969056886
2016-01-01 16:59:00+00:00,993202.7060430249
2016-01-01 17:00:00+00:00,1003228.8064780656
2016-01-01 17:01:00+00:00,1002249.7355516484
2016-01-01 17:02:00+00:00,1032213.6471589796
2016-01-01 17:03:00+00:00,1070280.268604307
2016-01-01 17:04:00+00:00,1058647.1856545722
2016-01-01 17:05:00+00:00,1050690.8522884478
2016-01-01 17:06:00+00:00,1074399.0027974574
2016-01-01 17:07:00+00:00,1091383.8716040784
2016-01-01 17:08:00+00:00,1079671.7716871134
2016-01-01 17:09:00+00:00,1061292.4553317616
2016-01-01 17:10:00+00:00,1060856.8415883179
2016-01-01 17:11:00+00:00,1040396.2147366523
2016-01-01 17:12:00+00:00,1062502.9942405708
2016-01-01 17:13:00+00:00,1064196.451005401
2016-01-01 17:14:00+00:00,1047839.4289704525
2016-01-01 17:15:00+00:00,1074076.008997235
2016-01-01 17:16:00+00:00,1039053.0867995069
2016-01-01 17:17:00+00:00,1054130.1929163085
2016-01-01 17:18:00+00:00,1038918.3579908418
2016-01-01 17:19:00+00:00,1030899.7252430838
2016-01-01 17:20:00+00:00,1068282.4861679159
2016-01-01 17:21:00+00:00,1095768.405133116
2016-01-01 17:22:00+00:00,1022502.6841320408
2016-01-01 17:23:00+00:00,1011217.3477761705
2016-01-01 17:24:00+00:00,986300.3512603238
2016-01-01 17:25:00+00:00,977264.2409811463
2016-01-01 17:26:00+00:00,925565.7700018396
2016-01-01 17:27:00+00:00,919873.7741441035
2016-01-01 17:28:00+00:00,900229.5333829315
2016-01-01 17:29:00+00:00,910369.5258184087
2016-01-01 17:30:00+00:00,864539.6210121033
2016-01-01 17:31:00+00:00,833498.5378871837
2016-01-01 17:32:00+00:00,816415.104415133
2016-01-01 17:33:00+00:00,801155.3589537954
2016-01-01 17:34:00+00:00,771466.5595437003
2016-01-01 17:35:00+00:00,767994.7157500018
2016-01-01 17:36:00+00:00,731935.9890062079
2016-01-01 17:37:00+00:00,754790.9499187531
2016-01-01 17:38:00+00:00,760957.1399733081
2016-01-01 17:39:00+00:00,758950.2274037327
2016-01-01 17:40:00+00:00,754568.6464376766
2016-01-01 17:41:00+00:00,766249.3852843278
2016-01-01 17:42:00+00:00,729892.5862664494
2016-01-01 17:43:00+00:00,760534.3885372158
2016-01-01 17:44:00+00:00,766026.9133978825
2016-01-01 17:45:00+00:00,713377.9390513999
2016-01-01 17:46:00+00:00,690289.6773009945
2016-01-01 17:47:00+00:00,708509.336797885
2016-01-01 17:48:00+00:00,743134.660144795
2016-01-01 17:49:00+00:00,780596.0596083353
2016-01-01 17:50:00+00:00,730417.7967914868
2016-01-01 17:51:00+00:00,748521.7478520146
2016-01-01 17:52:00+00:00,778106.2737678239
2016-01-01 17:53:00+00:00,782699.987621032
2016-01-01 17:54:00+00:00,763243.5582864645
2016-01-01 17:55:00+00:00,803046.4718668783
2016-01-01 17:56:00+00:00,771398.0264351538
2016-01-01 17:57:00+00:00,710287.0307951913
2016-01-01 17:58:00+00:00,707901.4083082182
2016-01-01 17:59:00+00:00,718222.225665961
2016-01-01 18:00:00+00:00,715402.3610443767
2016-01-01 18:01:00+00:00,745036.3178045017
2016-01-01 18:02:00+00:00,720961.8072112483
2016-01-01 18:03:00+00:00,699127.9620104785
2016-01-01 18:04:00+00:00,668718.152254494
2016-01-01 18:05:00+00:00,679422.58176904
2016-01-01 18:06:00+00:00,633889.073339883
2016-01-01 18:07:00+00:00,609709.1092343933
2016-01-01 18:08:00+00:00,632317.3618908798
2016-01-01 18:09:00+00:00,637520.294067974
2016-01-01 18:10:00+00:00,634472.0854776285
2016-01-01 18:11:00+00:00,592065.7941528707
2016-01-01 18:12:00+00:00,601729.4028768403
2016-01-01 18:13:00+00:00,653890.8436549606
2016-01-01 18:14:00+00:00,670269.1450371856
2016-01-01 18:15:00+00:00,658060.9580239903
2016-01-01 18:16:00+00:00,671093.0709761714
2016-01-01 18:17:00+00:00,658418.1132900971
2016-01-01 18:18:00+00:00,659491.9047518073
2016-01-01 18:19:00+00:00,640719.3140733991
2016-01-01 18:20:00+00:00,625095.8506442948
2016-01-01 18:21:00+00:00,572306.591973019
2016-01-01 18:22:00+00:00,627256.0370469198
2016-01-01 18:23:00+00:00,617037.5386964582
2016-01-01 18:24:00+00:00,578376.8863690842
2016-01-01 18:25:00+00:00,563662.6491380751
2016-01-01 18:26:00+00:00,584620.7738756267
2016-01-01 18:27:00+00:00,575664.3272888181
2016-01-01 18:28:00+00:00,597757.4038055649
2016-01-01 18:29:00+00:00,601875.4027182279
2016-01-01 18:30:00+00:00,598033.0189547124
2016-01-01 18:31:00+00:00,640643.5439133428
2016-01-01 18:32:00+00:00,660998.6038646945
2016-01-01 18:33:00+00:00,623268.6475323201
2016-01-01 18:34:00+00:00,630064.1063781545
2016-01-01 18:35:00+00:00,608818.8916879359
2016-01-01 18:36:00+00:00,584370.5316993376
2016-01-01 18:37:00+00:00,556072.6529423181
2016-01-01 18:38:00+00:00,570244.1975126305
2016-01-01 18:39:00+00:00,567390.8550704726
2016-01-01 18:40:00+00:00,536059.1453639045
